Date,Product,Location,Quantity,Revenue
2023-03-11,Americano,Downtown,1,3.5
2023-03-11,Latte,Uptown,5,22.5
2023-03-11,Americano,Downtown,1,3.5
2023-03-11,Cappuccino,Uptown,3,12.0
2023-03-11,Mocha,Uptown,1,5.0
2023-03-11,Americano,Suburb,2,7.0
2023-03-11,Espresso,Downtown,1,3.0
2023-03-11,Americano,Downtown,3,10.5
2023-03-11,Latte,Downtown,3,13.5
2023-03-11,Cappuccino,Uptown,2,8.0
2023-03-11,Espresso,Suburb,2,6.0
2023-03-11,Mocha,Downtown,5,25.0
2023-03-11,Latte,Downtown,1,4.5
2023-03-11,Americano,Uptown,2,7.0
2023-03-11,Latte,Uptown,1,4.5
2023-03-11,Latte,Downtown,2,9.0
2023-03-11,Latte,Suburb,5,22.5
2023-03-11,Espresso,Uptown,4,12.0
2023-03-11,Cappuccino,Downtown,2,8.0
2023-03-11,Espresso,Suburb,4,12.0
2023-03-11,Mocha,Downtown,2,10.0
2023-03-11,Americano,Suburb,1,3.5
2023-03-11,Americano,Downtown,4,14.0
2023-03-11,Americano,Downtown,3,10.5
2023-03-11,Espresso,Uptown,1,3.0
2023-03-11,Americano,Downtown,2,7.0
2023-03-11,Latte,Suburb,1,4.5
2023-03-11,Americano,Uptown,5,17.5
2023-03-11,Americano,Downtown,4,14.0
2023-03-11,Cappuccino,Uptown,1,4.0
2023-03-11,Cappuccino,Downtown,2,8.0
2023-03-12,Mocha,Uptown,2,10.0
2023-03-12,Cappuccino,Suburb,1,4.0
2023-03-12,Latte,Suburb,3,13.5
2023-03-12,Espresso,Downtown,4,12.0
2023-03-12,Espresso,Uptown,5,15.0
2023-03-12,Mocha,Downtown,1,5.0
2023-03-12,Latte,Suburb,2,9.0
2023-03-12,Cappuccino,Downtown,4,16.0
2023-03-12,Americano,Downtown,1,3.5
2023-03-12,Cappuccino,Suburb,4,16.0
2023-03-12,Americano,Suburb,3,10.5
2023-03-12,Mocha,Downtown,3,15.0
2023-03-12,Cappuccino,Downtown,3,12.0
2023-03-12,Cappuccino,Downtown,2,8.0
2023-03-12,Mocha,Downtown,4,20.0
2023-03-12,Cappuccino,Downtown,4,16.0
2023-03-12,Americano,Uptown,1,3.5
2023-03-12,Mocha,Downtown,2,10.0
2023-03-12,Americano,Uptown,2,7.0
2023-03-12,Mocha,Uptown,2,10.0
2023-03-12,Mocha,Suburb,2,10.0
2023-03-12,Espresso,Uptown,2,6.0
2023-03-12,Espresso,Downtown,1,3.0
2023-03-12,Americano,Downtown,3,10.5
2023-03-12,Cappuccino,Downtown,4,16.0
2023-03-12,Mocha,Uptown,2,10.0
2023-03-12,Espresso,Downtown,3,9.0
2023-03-12,Americano,Downtown,5,17.5
2023-03-12,Cappuccino,Suburb,5,20.0
2023-03-12,Cappuccino,Downtown,4,16.0
2023-03-12,Americano,Uptown,2,7.0
2023-03-12,Americano,Uptown,4,14.0
2023-03-12,Espresso,Downtown,4,12.0
2023-03-12,Cappuccino,Downtown,3,12.0
2023-03-12,Mocha,Suburb,2,10.0
2023-03-12,Americano,Downtown,5,17.5
2023-03-12,Latte,Uptown,1,4.5
2023-03-12,Latte,Uptown,5,22.5
2023-03-12,Latte,Uptown,5,22.5
2023-03-12,Mocha,Uptown,1,5.0
2023-03-12,Mocha,Uptown,2,10.0
2023-03-13,Americano,Downtown,4,14.0
2023-03-13,Cappuccino,Downtown,3,12.0
2023-03-13,Espresso,Downtown,1,3.0
2023-03-13,Latte,Uptown,3,13.5
2023-03-13,Cappuccino,Suburb,4,16.0
2023-03-13,Americano,Suburb,5,17.5
2023-03-13,Latte,Uptown,4,18.0
2023-03-13,Cappuccino,Suburb,4,16.0
2023-03-13,Cappuccino,Uptown,4,16.0
2023-03-13,Latte,Suburb,1,4.5
2023-03-13,Mocha,Suburb,3,15.0
2023-03-13,Americano,Downtown,3,10.5
2023-03-13,Mocha,Uptown,5,25.0
2023-03-13,Americano,Suburb,2,7.0
2023-03-13,Latte,Suburb,3,13.5
2023-03-13,Latte,Suburb,3,13.5
2023-03-13,Latte,Downtown,4,18.0
2023-03-13,Espresso,Uptown,5,15.0
2023-03-13,Latte,Uptown,3,13.5
2023-03-13,Cappuccino,Suburb,5,20.0
2023-03-13,Latte,Suburb,2,9.0
2023-03-13,Cappuccino,Uptown,2,8.0
2023-03-14,Latte,Suburb,4,18.0
2023-03-14,Americano,Suburb,2,7.0
2023-03-14,Cappuccino,Uptown,3,12.0
2023-03-14,Espresso,Suburb,4,12.0
2023-03-14,Espresso,Downtown,1,3.0
2023-03-14,Espresso,Uptown,4,12.0
2023-03-14,Mocha,Suburb,5,25.0
2023-03-14,Latte,Uptown,5,22.5
2023-03-14,Americano,Uptown,4,14.0
2023-03-14,Americano,Uptown,1,3.5
2023-03-14,Cappuccino,Uptown,1,4.0
2023-03-14,Latte,Uptown,2,9.0
2023-03-14,Espresso,Downtown,1,3.0
2023-03-14,Cappuccino,Uptown,1,4.0
2023-03-14,Cappuccino,Uptown,2,8.0
2023-03-14,Cappuccino,Suburb,1,4.0
2023-03-14,Espresso,Uptown,5,15.0
2023-03-14,Cappuccino,Uptown,3,12.0
2023-03-14,Mocha,Uptown,1,5.0
2023-03-14,Espresso,Downtown,1,3.0
2023-03-14,Latte,Downtown,5,22.5
2023-03-14,Espresso,Uptown,5,15.0
2023-03-14,Espresso,Suburb,3,9.0
2023-03-14,Mocha,Suburb,5,25.0
2023-03-14,Americano,Uptown,4,14.0
2023-03-14,Espresso,Suburb,2,6.0
2023-03-14,Espresso,Downtown,3,9.0
2023-03-14,Cappuccino,Uptown,3,12.0
2023-03-14,Espresso,Downtown,2,6.0
2023-03-14,Espresso,Uptown,4,12.0
2023-03-14,Cappuccino,Suburb,2,8.0
2023-03-14,Americano,Uptown,2,7.0
2023-03-14,Cappuccino,Suburb,2,8.0
2023-03-14,Cappuccino,Downtown,1,4.0
2023-03-14,Latte,Uptown,5,22.5
2023-03-14,Cappuccino,Uptown,3,12.0
2023-03-14,Espresso,Downtown,2,6.0
2023-03-15,Latte,Suburb,3,13.5
2023-03-15,Espresso,Downtown,3,9.0
2023-03-15,Mocha,Suburb,2,10.0
2023-03-15,Americano,Uptown,1,3.5
2023-03-15,Latte,Uptown,4,18.0
2023-03-15,Cappuccino,Uptown,3,12.0
2023-03-15,Cappuccino,Downtown,5,20.0
2023-03-15,Americano,Uptown,3,10.5
2023-03-15,Mocha,Uptown,5,25.0
2023-03-15,Cappuccino,Suburb,4,16.0
2023-03-15,Espresso,Suburb,1,3.0
2023-03-15,Mocha,Downtown,2,10.0
2023-03-15,Americano,Downtown,3,10.5
2023-03-15,Latte,Uptown,5,22.5
2023-03-15,Cappuccino,Uptown,3,12.0
2023-03-15,Latte,Uptown,1,4.5
2023-03-15,Americano,Suburb,2,7.0
2023-03-15,Americano,Suburb,2,7.0
2023-03-15,Espresso,Downtown,1,3.0
2023-03-15,Latte,Suburb,4,18.0
2023-03-15,Latte,Suburb,4,18.0
2023-03-15,Cappuccino,Uptown,3,12.0
2023-03-15,Americano,Suburb,5,17.5
2023-03-15,Latte,Suburb,3,13.5
2023-03-15,Mocha,Downtown,4,20.0
2023-03-15,Espresso,Uptown,3,9.0
2023-03-15,Latte,Uptown,3,13.5
2023-03-15,Espresso,Uptown,4,12.0
2023-03-15,Americano,Downtown,2,7.0
2023-03-15,Mocha,Suburb,4,20.0
2023-03-15,Mocha,Uptown,2,10.0
2023-03-15,Mocha,Suburb,4,20.0
2023-03-15,Cappuccino,Suburb,5,20.0
2023-03-15,Latte,Downtown,2,9.0
2023-03-15,Espresso,Uptown,5,15.0
2023-03-15,Espresso,Downtown,5,15.0
2023-03-15,Mocha,Downtown,1,5.0
2023-03-16,Espresso,Uptown,2,6.0
2023-03-16,Americano,Uptown,5,17.5
2023-03-16,Cappuccino,Downtown,2,8.0
2023-03-16,Mocha,Uptown,5,25.0
2023-03-16,Mocha,Downtown,3,15.0
2023-03-16,Americano,Uptown,4,14.0
2023-03-16,Americano,Suburb,4,14.0
2023-03-16,Cappuccino,Downtown,1,4.0
2023-03-16,Cappuccino,Uptown,3,12.0
2023-03-16,Mocha,Downtown,3,15.0
2023-03-16,Mocha,Downtown,4,20.0
2023-03-16,Cappuccino,Downtown,1,4.0
2023-03-16,Espresso,Uptown,1,3.0
2023-03-16,Americano,Suburb,3,10.5
2023-03-16,Americano,Uptown,5,17.5
2023-03-16,Mocha,Uptown,4,20.0
2023-03-16,Latte,Uptown,5,22.5
2023-03-16,Americano,Downtown,3,10.5
2023-03-16,Cappuccino,Suburb,1,4.0
2023-03-16,Cappuccino,Uptown,4,16.0
2023-03-16,Cappuccino,Uptown,2,8.0
2023-03-16,Latte,Uptown,3,13.5
2023-03-16,Mocha,Suburb,3,15.0
2023-03-16,Latte,Uptown,3,13.5
2023-03-16,Americano,Suburb,1,3.5
2023-03-16,Americano,Downtown,2,7.0
2023-03-16,Latte,Suburb,2,9.0
2023-03-16,Americano,Uptown,3,10.5
2023-03-16,Espresso,Uptown,3,9.0
2023-03-16,Latte,Suburb,5,22.5
2023-03-16,Espresso,Downtown,1,3.0
2023-03-16,Cappuccino,Suburb,3,12.0
2023-03-16,Espresso,Uptown,4,12.0
2023-03-17,Cappuccino,Downtown,2,8.0
2023-03-17,Cappuccino,Suburb,2,8.0
2023-03-17,Cappuccino,Suburb,5,20.0
2023-03-17,Americano,Suburb,5,17.5
2023-03-17,Latte,Uptown,4,18.0
2023-03-17,Latte,Downtown,2,9.0
2023-03-17,Latte,Uptown,3,13.5
2023-03-17,Espresso,Suburb,3,9.0
2023-03-17,Cappuccino,Uptown,5,20.0
2023-03-17,Americano,Uptown,2,7.0
2023-03-17,Espresso,Downtown,1,3.0
2023-03-17,Cappuccino,Downtown,2,8.0
2023-03-17,Cappuccino,Uptown,2,8.0
2023-03-17,Cappuccino,Downtown,1,4.0
2023-03-17,Mocha,Suburb,1,5.0
2023-03-17,Latte,Downtown,4,18.0
2023-03-17,Mocha,Downtown,2,10.0
2023-03-17,Latte,Downtown,5,22.5
2023-03-17,Americano,Downtown,4,14.0
2023-03-17,Latte,Uptown,1,4.5
2023-03-17,Latte,Uptown,1,4.5
2023-03-17,Latte,Downtown,5,22.5
2023-03-17,Cappuccino,Suburb,2,8.0
2023-03-17,Cappuccino,Suburb,3,12.0
2023-03-17,Latte,Downtown,2,9.0
2023-03-17,Espresso,Suburb,3,9.0
2023-03-17,Espresso,Downtown,5,15.0
2023-03-17,Americano,Downtown,5,17.5
2023-03-17,Americano,Downtown,1,3.5
2023-03-17,Americano,Downtown,5,17.5
2023-03-18,Cappuccino,Uptown,2,8.0
2023-03-18,Americano,Downtown,1,3.5
2023-03-18,Cappuccino,Suburb,4,16.0
2023-03-18,Espresso,Suburb,5,15.0
2023-03-18,Cappuccino,Uptown,1,4.0
2023-03-18,Cappuccino,Uptown,4,16.0
2023-03-18,Mocha,Downtown,5,25.0
2023-03-18,Cappuccino,Uptown,1,4.0
2023-03-18,Espresso,Downtown,4,12.0
2023-03-18,Latte,Suburb,2,9.0
2023-03-18,Mocha,Uptown,3,15.0
2023-03-18,Americano,Suburb,1,3.5
2023-03-18,Latte,Uptown,4,18.0
2023-03-18,Latte,Uptown,3,13.5
2023-03-18,Mocha,Suburb,3,15.0
2023-03-18,Mocha,Downtown,5,25.0
2023-03-18,Mocha,Uptown,4,20.0
2023-03-18,Cappuccino,Downtown,4,16.0
2023-03-18,Espresso,Downtown,1,3.0
2023-03-18,Mocha,Suburb,1,5.0
2023-03-18,Mocha,Uptown,5,25.0
2023-03-18,Latte,Downtown,2,9.0
2023-03-18,Mocha,Uptown,5,25.0
2023-03-18,Latte,Suburb,2,9.0
2023-03-18,Latte,Uptown,2,9.0
2023-03-18,Espresso,Downtown,5,15.0
2023-03-19,Mocha,Downtown,2,10.0
2023-03-19,Mocha,Suburb,4,20.0
2023-03-19,Espresso,Suburb,5,15.0
2023-03-19,Americano,Uptown,4,14.0
2023-03-19,Espresso,Uptown,5,15.0
2023-03-19,Mocha,Uptown,5,25.0
2023-03-19,Espresso,Downtown,4,12.0
2023-03-19,Latte,Downtown,3,13.5
2023-03-19,Mocha,Uptown,2,10.0
2023-03-19,Cappuccino,Downtown,1,4.0
2023-03-19,Latte,Downtown,4,18.0
2023-03-19,Latte,Downtown,4,18.0
2023-03-19,Americano,Suburb,3,10.5
2023-03-19,Cappuccino,Uptown,5,20.0
2023-03-19,Americano,Downtown,1,3.5
2023-03-19,Americano,Uptown,4,14.0
2023-03-19,Cappuccino,Uptown,4,16.0
2023-03-19,Mocha,Suburb,3,15.0
2023-03-19,Americano,Uptown,5,17.5
2023-03-19,Americano,Downtown,1,3.5
2023-03-19,Mocha,Downtown,4,20.0
2023-03-19,Mocha,Uptown,4,20.0
2023-03-19,Mocha,Uptown,1,5.0
2023-03-19,Latte,Downtown,5,22.5
2023-03-19,Espresso,Suburb,2,6.0
2023-03-19,Mocha,Uptown,2,10.0
2023-03-19,Espresso,Suburb,4,12.0
2023-03-19,Mocha,Downtown,5,25.0
2023-03-19,Mocha,Suburb,5,25.0
2023-03-19,Americano,Suburb,4,14.0
2023-03-19,Mocha,Suburb,2,10.0
2023-03-19,Americano,Downtown,4,14.0
2023-03-19,Espresso,Uptown,5,15.0
2023-03-19,Mocha,Suburb,3,15.0
2023-03-19,Espresso,Uptown,1,3.0
2023-03-19,Latte,Suburb,1,4.5
2023-03-19,Cappuccino,Uptown,3,12.0
2023-03-19,Americano,Downtown,3,10.5
2023-03-19,Mocha,Downtown,4,20.0
2023-03-19,Espresso,Uptown,4,12.0
2023-03-19,Espresso,Downtown,2,6.0
2023-03-19,Cappuccino,Downtown,3,12.0
2023-03-19,Americano,Downtown,1,3.5
2023-03-19,Espresso,Downtown,3,9.0
2023-03-19,Cappuccino,Downtown,5,20.0
2023-03-19,Espresso,Downtown,4,12.0
2023-03-19,Mocha,Suburb,5,25.0
2023-03-20,Mocha,Uptown,1,5.0
2023-03-20,Mocha,Suburb,1,5.0
2023-03-20,Espresso,Uptown,5,15.0
2023-03-20,Mocha,Uptown,5,25.0
2023-03-20,Latte,Uptown,1,4.5
2023-03-20,Cappuccino,Uptown,4,16.0
2023-03-20,Americano,Suburb,3,10.5
2023-03-20,Cappuccino,Suburb,3,12.0
2023-03-20,Espresso,Uptown,2,6.0
2023-03-20,Mocha,Suburb,1,5.0
2023-03-20,Americano,Downtown,3,10.5
2023-03-20,Espresso,Downtown,3,9.0
2023-03-20,Americano,Uptown,2,7.0
2023-03-20,Americano,Suburb,1,3.5
2023-03-20,Americano,Downtown,5,17.5
2023-03-20,Espresso,Uptown,1,3.0
2023-03-20,Americano,Suburb,4,14.0
2023-03-20,Mocha,Downtown,3,15.0
2023-03-20,Latte,Suburb,3,13.5
2023-03-20,Americano,Uptown,4,14.0
2023-03-20,Americano,Uptown,2,7.0
2023-03-20,Mocha,Uptown,3,15.0
2023-03-20,Americano,Suburb,4,14.0
2023-03-20,Americano,Downtown,1,3.5
2023-03-20,Americano,Downtown,5,17.5
2023-03-20,Mocha,Downtown,4,20.0
2023-03-20,Espresso,Suburb,5,15.0
2023-03-20,Americano,Uptown,5,17.5
2023-03-20,Latte,Suburb,2,9.0
2023-03-20,Espresso,Uptown,2,6.0
2023-03-20,Cappuccino,Downtown,3,12.0
2023-03-20,Mocha,Uptown,3,15.0
2023-03-20,Latte,Suburb,2,9.0
2023-03-20,Mocha,Uptown,3,15.0
2023-03-20,Cappuccino,Uptown,5,20.0
2023-03-20,Cappuccino,Uptown,2,8.0
2023-03-20,Latte,Downtown,2,9.0
2023-03-20,Latte,Downtown,3,13.5
2023-03-20,Mocha,Uptown,5,25.0
2023-03-20,Mocha,Uptown,1,5.0
2023-03-20,Cappuccino,Downtown,3,12.0
2023-03-20,Cappuccino,Downtown,3,12.0
2023-03-20,Espresso,Suburb,5,15.0
2023-03-20,Cappuccino,Suburb,1,4.0
2023-03-20,Mocha,Downtown,1,5.0
2023-03-20,Latte,Uptown,5,22.5
2023-03-20,Espresso,Downtown,4,12.0
2023-03-20,Espresso,Suburb,1,3.0
2023-03-21,Cappuccino,Downtown,1,4.0
2023-03-21,Americano,Suburb,5,17.5
2023-03-21,Latte,Suburb,5,22.5
2023-03-21,Americano,Uptown,4,14.0
2023-03-21,Latte,Downtown,5,22.5
2023-03-21,Latte,Uptown,3,13.5
2023-03-21,Americano,Suburb,4,14.0
2023-03-21,Cappuccino,Uptown,2,8.0
2023-03-21,Cappuccino,Downtown,2,8.0
2023-03-21,Cappuccino,Uptown,4,16.0
2023-03-21,Mocha,Uptown,5,25.0
2023-03-21,Latte,Uptown,5,22.5
2023-03-21,Espresso,Suburb,1,3.0
2023-03-21,Espresso,Suburb,4,12.0
2023-03-21,Mocha,Suburb,2,10.0
2023-03-21,Espresso,Downtown,3,9.0
2023-03-21,Mocha,Suburb,3,15.0
2023-03-21,Espresso,Downtown,5,15.0
2023-03-21,Latte,Suburb,1,4.5
2023-03-21,Cappuccino,Uptown,5,20.0
2023-03-21,Mocha,Uptown,3,15.0
2023-03-21,Latte,Suburb,2,9.0
2023-03-21,Mocha,Uptown,1,5.0
2023-03-21,Mocha,Uptown,3,15.0
2023-03-21,Latte,Downtown,3,13.5
2023-03-21,Cappuccino,Downtown,4,16.0
2023-03-21,Espresso,Suburb,4,12.0
2023-03-21,Latte,Uptown,1,4.5
2023-03-21,Mocha,Uptown,4,20.0
2023-03-21,Espresso,Suburb,4,12.0
2023-03-21,Latte,Downtown,3,13.5
2023-03-21,Americano,Downtown,3,10.5
2023-03-22,Americano,Suburb,5,17.5
2023-03-22,Espresso,Uptown,1,3.0
2023-03-22,Latte,Suburb,2,9.0
2023-03-22,Mocha,Suburb,2,10.0
2023-03-22,Latte,Uptown,2,9.0
2023-03-22,Espresso,Uptown,5,15.0
2023-03-22,Latte,Downtown,2,9.0
2023-03-22,Cappuccino,Suburb,2,8.0
2023-03-22,Americano,Suburb,4,14.0
2023-03-22,Espresso,Uptown,4,12.0
2023-03-22,Cappuccino,Uptown,2,8.0
2023-03-22,Americano,Uptown,3,10.5
2023-03-22,Cappuccino,Downtown,4,16.0
2023-03-22,Espresso,Downtown,4,12.0
2023-03-22,Mocha,Suburb,2,10.0
2023-03-22,Latte,Downtown,5,22.5
2023-03-22,Americano,Suburb,2,7.0
2023-03-22,Latte,Uptown,2,9.0
2023-03-22,Espresso,Suburb,2,6.0
2023-03-22,Latte,Uptown,5,22.5
2023-03-22,Mocha,Suburb,3,15.0
2023-03-22,Cappuccino,Downtown,3,12.0
2023-03-22,Cappuccino,Suburb,1,4.0
2023-03-22,Latte,Suburb,5,22.5
2023-03-22,Mocha,Uptown,4,20.0
2023-03-22,Latte,Downtown,2,9.0
2023-03-22,Cappuccino,Uptown,3,12.0
2023-03-22,Mocha,Uptown,2,10.0
2023-03-22,Mocha,Downtown,5,25.0
2023-03-22,Cappuccino,Uptown,2,8.0
2023-03-22,Mocha,Downtown,4,20.0
2023-03-22,Cappuccino,Downtown,3,12.0
2023-03-22,Espresso,Downtown,5,15.0
2023-03-23,Cappuccino,Uptown,5,20.0
2023-03-23,Mocha,Downtown,1,5.0
2023-03-23,Mocha,Downtown,3,15.0
2023-03-23,Mocha,Suburb,2,10.0
2023-03-23,Mocha,Suburb,4,20.0
2023-03-23,Americano,Uptown,1,3.5
2023-03-23,Latte,Suburb,1,4.5
2023-03-23,Latte,Uptown,2,9.0
2023-03-23,Mocha,Uptown,5,25.0
2023-03-23,Americano,Suburb,1,3.5
2023-03-23,Latte,Uptown,5,22.5
2023-03-23,Americano,Uptown,3,10.5
2023-03-23,Mocha,Suburb,3,15.0
2023-03-23,Cappuccino,Suburb,1,4.0
2023-03-23,Americano,Downtown,3,10.5
2023-03-23,Cappuccino,Suburb,4,16.0
2023-03-23,Espresso,Uptown,2,6.0
2023-03-23,Latte,Uptown,5,22.5
2023-03-23,Mocha,Downtown,3,15.0
2023-03-23,Latte,Uptown,1,4.5
2023-03-23,Cappuccino,Uptown,3,12.0
2023-03-23,Espresso,Uptown,3,9.0
2023-03-23,Espresso,Suburb,3,9.0
2023-03-23,Americano,Uptown,4,14.0
2023-03-23,Cappuccino,Uptown,4,16.0
2023-03-23,Cappuccino,Suburb,4,16.0
2023-03-23,Latte,Downtown,2,9.0
2023-03-23,Latte,Downtown,2,9.0
2023-03-23,Latte,Uptown,3,13.5
2023-03-23,Cappuccino,Suburb,4,16.0
2023-03-23,Mocha,Downtown,4,20.0
2023-03-23,Latte,Uptown,3,13.5
2023-03-23,Americano,Uptown,4,14.0
2023-03-23,Mocha,Downtown,2,10.0
2023-03-24,Espresso,Downtown,2,6.0
2023-03-24,Espresso,Downtown,2,6.0
2023-03-24,Americano,Uptown,5,17.5
2023-03-24,Americano,Downtown,5,17.5
2023-03-24,Latte,Suburb,5,22.5
2023-03-24,Cappuccino,Uptown,1,4.0
2023-03-24,Cappuccino,Uptown,1,4.0
2023-03-24,Espresso,Downtown,3,9.0
2023-03-24,Latte,Uptown,3,13.5
2023-03-24,Americano,Downtown,3,10.5
2023-03-24,Cappuccino,Downtown,1,4.0
2023-03-24,Mocha,Suburb,4,20.0
2023-03-24,Mocha,Suburb,3,15.0
2023-03-24,Americano,Suburb,1,3.5
2023-03-24,Espresso,Downtown,5,15.0
2023-03-24,Mocha,Uptown,5,25.0
2023-03-24,Cappuccino,Downtown,1,4.0
2023-03-24,Espresso,Uptown,1,3.0
2023-03-24,Latte,Suburb,5,22.5
2023-03-24,Mocha,Downtown,4,20.0
2023-03-24,Espresso,Downtown,2,6.0
2023-03-24,Mocha,Downtown,1,5.0
2023-03-24,Cappuccino,Downtown,4,16.0
2023-03-25,Mocha,Uptown,2,10.0
2023-03-25,Latte,Uptown,4,18.0
2023-03-25,Mocha,Suburb,3,15.0
2023-03-25,Americano,Downtown,3,10.5
2023-03-25,Latte,Uptown,5,22.5
2023-03-25,Cappuccino,Uptown,4,16.0
2023-03-25,Mocha,Uptown,3,15.0
2023-03-25,Americano,Suburb,4,14.0
2023-03-25,Latte,Uptown,3,13.5
2023-03-25,Americano,Downtown,4,14.0
2023-03-25,Mocha,Downtown,1,5.0
2023-03-25,Americano,Uptown,4,14.0
2023-03-25,Cappuccino,Suburb,2,8.0
2023-03-25,Mocha,Suburb,5,25.0
2023-03-25,Latte,Uptown,4,18.0
2023-03-25,Mocha,Downtown,4,20.0
2023-03-25,Espresso,Downtown,2,6.0
2023-03-25,Espresso,Downtown,5,15.0
2023-03-25,Mocha,Uptown,5,25.0
2023-03-25,Latte,Suburb,1,4.5
2023-03-25,Latte,Suburb,1,4.5
2023-03-25,Americano,Uptown,4,14.0
2023-03-25,Latte,Uptown,5,22.5
2023-03-25,Espresso,Uptown,3,9.0
2023-03-25,Americano,Downtown,5,17.5
2023-03-25,Latte,Downtown,4,18.0
2023-03-25,Cappuccino,Downtown,4,16.0
2023-03-25,Latte,Downtown,4,18.0
2023-03-25,Espresso,Uptown,5,15.0
2023-03-25,Mocha,Suburb,4,20.0
2023-03-25,Americano,Uptown,3,10.5
2023-03-25,Cappuccino,Downtown,2,8.0
2023-03-25,Latte,Suburb,5,22.5
2023-03-25,Espresso,Suburb,1,3.0
2023-03-25,Mocha,Suburb,1,5.0
2023-03-25,Latte,Uptown,1,4.5
2023-03-25,Latte,Downtown,4,18.0
2023-03-25,Mocha,Suburb,4,20.0
2023-03-25,Americano,Suburb,4,14.0
2023-03-25,Espresso,Suburb,5,15.0
2023-03-25,Espresso,Suburb,4,12.0
2023-03-25,Espresso,Downtown,2,6.0
2023-03-25,Cappuccino,Downtown,2,8.0
2023-03-25,Latte,Downtown,2,9.0
2023-03-26,Latte,Downtown,4,18.0
2023-03-26,Cappuccino,Suburb,2,8.0
2023-03-26,Mocha,Suburb,5,25.0
2023-03-26,Cappuccino,Downtown,3,12.0
2023-03-26,Mocha,Downtown,4,20.0
2023-03-26,Mocha,Downtown,1,5.0
2023-03-26,Cappuccino,Downtown,4,16.0
2023-03-26,Mocha,Uptown,1,5.0
2023-03-26,Mocha,Suburb,2,10.0
2023-03-26,Cappuccino,Uptown,5,20.0
2023-03-26,Mocha,Downtown,3,15.0
2023-03-26,Latte,Downtown,4,18.0
2023-03-26,Mocha,Uptown,5,25.0
2023-03-26,Americano,Suburb,5,17.5
2023-03-26,Espresso,Downtown,4,12.0
2023-03-26,Mocha,Uptown,5,25.0
2023-03-26,Americano,Suburb,5,17.5
2023-03-26,Mocha,Downtown,1,5.0
2023-03-26,Americano,Downtown,4,14.0
2023-03-26,Americano,Uptown,5,17.5
2023-03-26,Latte,Uptown,4,18.0
2023-03-26,Mocha,Downtown,4,20.0
2023-03-26,Americano,Suburb,3,10.5
2023-03-26,Mocha,Suburb,4,20.0
2023-03-26,Latte,Downtown,3,13.5
2023-03-26,Cappuccino,Uptown,3,12.0
2023-03-26,Mocha,Downtown,5,25.0
2023-03-26,Cappuccino,Suburb,3,12.0
2023-03-26,Americano,Suburb,4,14.0
2023-03-26,Cappuccino,Uptown,4,16.0
2023-03-26,Mocha,Suburb,3,15.0
2023-03-26,Mocha,Downtown,5,25.0
2023-03-26,Cappuccino,Uptown,1,4.0
2023-03-26,Mocha,Downtown,2,10.0
2023-03-26,Cappuccino,Downtown,5,20.0
2023-03-26,Mocha,Downtown,4,20.0
2023-03-26,Mocha,Uptown,2,10.0
2023-03-26,Cappuccino,Suburb,1,4.0
2023-03-26,Latte,Uptown,3,13.5
2023-03-26,Espresso,Suburb,2,6.0
2023-03-26,Cappuccino,Suburb,1,4.0
2023-03-26,Latte,Uptown,4,18.0
2023-03-26,Latte,Suburb,2,9.0
2023-03-26,Latte,Suburb,2,9.0
2023-03-26,Mocha,Uptown,3,15.0
2023-03-26,Espresso,Downtown,5,15.0
2023-03-26,Espresso,Downtown,5,15.0
2023-03-27,Latte,Suburb,1,4.5
2023-03-27,Mocha,Uptown,1,5.0
2023-03-27,Latte,Suburb,5,22.5
2023-03-27,Latte,Suburb,1,4.5
2023-03-27,Americano,Downtown,2,7.0
2023-03-27,Latte,Downtown,3,13.5
2023-03-27,Cappuccino,Suburb,3,12.0
2023-03-27,Mocha,Suburb,4,20.0
2023-03-27,Latte,Downtown,3,13.5
2023-03-27,Espresso,Downtown,1,3.0
2023-03-27,Cappuccino,Uptown,4,16.0
2023-03-27,Latte,Downtown,4,18.0
2023-03-27,Espresso,Uptown,5,15.0
2023-03-27,Cappuccino,Downtown,3,12.0
2023-03-27,Espresso,Suburb,4,12.0
2023-03-27,Espresso,Suburb,2,6.0
2023-03-27,Cappuccino,Suburb,4,16.0
2023-03-27,Cappuccino,Downtown,4,16.0
2023-03-27,Mocha,Uptown,4,20.0
2023-03-27,Americano,Suburb,3,10.5
2023-03-27,Latte,Uptown,2,9.0
2023-03-27,Latte,Suburb,5,22.5
2023-03-27,Latte,Downtown,3,13.5
2023-03-27,Espresso,Uptown,2,6.0
2023-03-27,Mocha,Downtown,4,20.0
2023-03-27,Latte,Suburb,2,9.0
2023-03-27,Americano,Downtown,5,17.5
2023-03-27,Espresso,Uptown,4,12.0
2023-03-27,Americano,Uptown,3,10.5
2023-03-27,Espresso,Downtown,3,9.0
2023-03-27,Americano,Suburb,2,7.0
2023-03-27,Mocha,Uptown,2,10.0
2023-03-27,Americano,Suburb,5,17.5
2023-03-27,Mocha,Suburb,3,15.0
2023-03-27,Mocha,Downtown,3,15.0
2023-03-27,Latte,Downtown,5,22.5
2023-03-27,Espresso,Uptown,2,6.0
2023-03-27,Americano,Suburb,3,10.5
2023-03-27,Cappuccino,Downtown,5,20.0
2023-03-28,Espresso,Suburb,3,9.0
2023-03-28,Cappuccino,Downtown,1,4.0
2023-03-28,Americano,Suburb,3,10.5
